numLikes,location,image_urls,numComments,Class 1,Class 2,Class 3,Class 4,Class 5,score 1,score 2,score 3,score 4,score 5,Object 1,Object 2,Object 3,Object 4,Object 5,Prob 1,Prob 2,Prob 3,Prob 4,Prob 5
242634,Dam Square,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11333444_784180935031046_226825898_n.jpg?ig_cache_key=NDQ1NTUxODM0MDk5NDE4OTg5.2,2912,palace,castle,stage,"prison, prison house",pole,0.517234206,0.176788688,0.024166992,0.009708839,0.00830483,people,flag,crowd,many,soccer,0.9912529,0.98058945,0.9789887,0.9778442,0.96773845
347386,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11330751_636416119793089_641709573_n.jpg?ig_cache_key=NDQ1MTgwNzA5NjE2MDI2NjYx.2,4325,"Siamese cat, Siamese",Egyptian cat,"tabby, tabby cat",window screen,"lynx, catamount",0.743881822,0.042505048,0.008289825,0.007763762,0.003394555,cat,kitten,pet,cute,animal,0.9996264,0.99820566,0.99655306,0.99558544,0.9934132
290016,,https://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11327078_772250859562915_1549754960_n.jpg?ig_cache_key=NDQ0ODY4OTg5NDQ2MDYzNTAy.2,2103,"meerkat, mierkat",otter,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor","three-toed sloth, ai, Bradypus tridactylus","seashore, coast, seacoast, sea-coast",0.065199062,0.062981024,0.060296856,0.041525573,0.038195688,tree,wood,nature,landscape,leaf,0.9941112,0.9931768,0.99214137,0.9808116,0.97428477
225183,,https://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11326134_1587166844887694_361870464_n.jpg?ig_cache_key=NDQ0MTMzODA0NjM1MTI5MTgz.2,1600,rapeseed,"chime, bell, gong","web site, website, internet site, site",tripod,wall clock,0.610686064,0.034624159,0.017104685,0.010433826,0.007147178,water,nature,outdoors,sky,summer,0.9828609,0.98099643,0.9785938,0.97060966,0.9566862
359212,Œ  Œ±±ŒÉÂŒÏÕ __ùŒ_â_ÁÏ,https://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11236189_1408597869464536_636465195_n.jpg?ig_cache_key=NDQzMzcwNjMwNTg3NjgwNzI1.2,3987,"cliff, drop, drop-off","valley, vale","lakeside, lakeshore",alp,vulture,0.310585201,0.079691887,0.031569999,0.024136862,0.016375018,tree,nature,landscape,park,season,0.9986375,0.9861753,0.9834986,0.97888577,0.9787055
227369,,https://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11265995_1610993559172894_313460906_n.jpg?ig_cache_key=NDQzMDY3NzQyMjg4MTUxODcw.2,1296,vault,dome,barn,"greenhouse, nursery, glasshouse",tile roof,0.508499384,0.025087573,0.018733891,0.0168129,0.008068369,indoors,no person,people,umbrella,architecture,0.9929855,0.99117553,0.9902116,0.9863676,0.9850801
252676,,https://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11335526_1120604681290214_976867613_n.jpg?ig_cache_key=NDQyODQ5MzQyNDM3Nzg3NjM2.2,1611,volcano,"seashore, coast, seacoast, sea-coast","valley, vale","lakeside, lakeshore",plastic bag,0.236512467,0.140510648,0.062069092,0.06127442,0.059410591,no person,dark,outdoors,nature,fair weather,0.996318,0.9872143,0.9796162,0.9722576,0.94928515
222621,,https://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11334616_1430692733916644_9127386_n.jpg?ig_cache_key=NDQyNjY5NDQ0Mjc2NDg3NjY0.2,2475,"patio, terrace","greenhouse, nursery, glasshouse","bannister, banister, balustrade, balusters, handrail",steel arch bridge,"prison, prison house",0.138450131,0.098834328,0.063151322,0.031502854,0.030275881,no person,architecture,indoors,building,glass items,0.9821247,0.9779373,0.97412854,0.97331893,0.9479683
232495,Radio City Music Hall,https://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11276357_1406252439699936_820173825_n.jpg?ig_cache_key=NDQyMTYxNjQyNzE4MTY4NjI1.2,1915,comic book,"breastplate, aegis, egis","hoopskirt, crinoline",neck brace,overskirt,0.672394454,0.108785003,0.026404081,0.007418888,0.006982736,people,group,festival,man,music,0.9922379,0.96986794,0.9586321,0.95741963,0.92591596
256269,,https://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11282031_361966137340784_82119676_n.jpg?ig_cache_key=NDQxNzgzNTIwNDQxMjA2Mjkz.2,2369,"letter opener, paper knife, paperknife",hair slide,purse,hamper,wooden spoon,0.097661003,0.066741213,0.062784269,0.053772159,0.047446117,no person,isolate,trophy,retro,decoration,0.9279489,0.9170445,0.9130988,0.9128505,0.91116524
341327,Dewey Square,https://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11311442_1448968338730065_656110913_n.jpg?ig_cache_key=NDQxMjUxMTQ2NDEwMjk3MTg3.2,3856,balloon,"theater curtain, theatre curtain",comic book,"flagpole, flagstaff",shower curtain,0.365231276,0.2431252,0.055400804,0.035532199,0.035057921,people,outdoors,ball,color,park,0.9746718,0.94125086,0.94069076,0.92298615,0.91589963
159210,,https://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11269596_476411495849959_1147396735_n.jpg?ig_cache_key=NDQwNzUyODk5MDY1NDQ4Mzg5.2,791,plate rack,"binder, ring-binder","refrigerator, icebox","web site, website, internet site, site",tray,0.181420803,0.091034256,0.07877247,0.049713969,0.038092166,exhibition,collage,picture frame,no person,museum,0.98091304,0.97896165,0.96539676,0.9578603,0.95051664
276613,,https://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11249726_467603740053424_1667267458_n.jpg?ig_cache_key=NDQwNTQ1MTA2MDMxMDg0OTY0.2,2023,library,"tobacco shop, tobacconist shop, tobacconist","crossword puzzle, crossword","bookshop, bookstore, bookstall","thatch, thatched roof",0.171936497,0.123962097,0.081756949,0.076581456,0.070650168,architecture,outdoors,city,people,house,0.981987,0.98006535,0.97412866,0.9646081,0.96171933
320907,,https://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11243662_948277948569225_1272054635_n.jpg?ig_cache_key=NDQwMDQxMjAzMjQ2MTA1Nzc2.2,4839,"Pembroke, Pembroke Welsh corgi","Cardigan, Cardigan Welsh corgi","dingo, warrigal, warragal, Canis dingo",beagle,balloon,0.891546488,0.047979213,0.000972301,0.000902304,0.000546219,dog,canine,mammal,cute,animal,0.99662346,0.9930798,0.9916097,0.98749,0.98235357
306687,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11324878_487150741436398_1086403477_n.jpg?ig_cache_key=NDM5OTM4Mzg1MzE5MzYzOTQx.2,2055,acorn,thimble,"pot, flowerpot",goblet,nail,0.161034942,0.062688619,0.052273013,0.044024315,0.042252418,sprout,rehabilitation,footprint,hand,credit,0.99550694,0.9949905,0.99399793,0.9930543,0.98712873
246501,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11324292_877808432284452_1236544919_n.jpg?ig_cache_key=NDM5ODE2ODYwMzAxODU0MDQ4.2,2059,muzzle,"loupe, jeweler's loupe","sunglasses, dark glasses, shades",sunglass,"malamute, malemute, Alaskan malamute",0.890950561,0.033966444,0.030026037,0.010488591,0.001296228,domestic,animal,pet,cat,cute,0.9974004,0.9968688,0.99588114,0.9953097,0.98971266
188235,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11282206_361457224063324_1055277286_n.jpg?ig_cache_key=NDM5MDY3NjIyMjY1NjUyNzAx.2,1088,shopping cart,"lighter, light, igniter, ignitor","web site, website, internet site, site","swab, swob, mop","tricycle, trike, velocipede",0.098751284,0.090522654,0.06999997,0.067055859,0.046019163,no person,outdoors,winter,sky,business,0.9696431,0.93824357,0.93281823,0.9140936,0.9025248
249918,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11242598_1452818175012375_937140500_n.jpg?ig_cache_key=NDM3ODk5MDgxNjk3MDAzNDg0.2,2949,Chihuahua,basenji,miniature pinscher,"dingo, warrigal, warragal, Canis dingo","diaper, nappy, napkin",0.468546689,0.162048131,0.084880143,0.031415842,0.030871294,dog,animal,cute,pet,little,0.998549,0.99727595,0.995932,0.9906466,0.9893786
199529,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11265891_358697854320547_351532454_n.jpg?ig_cache_key=NDM3NjM2NjU1MTE4MzUzNDE0.2,1118,tripod,"harmonica, mouth organ, harp, mouth harp","flute, transverse flute","binoculars, field glasses, opera glasses",reflex camera,0.558726728,0.024385937,0.020199252,0.01738495,0.015238051,people,two,journalist,paparazzi,adult,0.9919329,0.9882345,0.98523283,0.98465097,0.98295987
282305,Trafford Centre Selfridges & Co,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11252651_856678984399285_770947601_n.jpg?ig_cache_key=NDM2ODYzNjA0NTAwMDA2Mzk4.2,2995,planetarium,dome,steel arch bridge,mosque,"barrel, cask",0.968298256,0.021176619,0.001101474,0.000991716,0.000298232,no person,architecture,modern,business,contemporary,0.99103034,0.98628306,0.9679396,0.96777916,0.9545834
274761,St Paul's Cathedral,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11265990_481932408626372_929822796_n.jpg?ig_cache_key=NDM2MzMzMzcyMTM5NDM5NzI2.2,3412,"academic gown, academic robe, judge's robe",mortarboard,stage,"church, church building",throne,0.273608297,0.138439775,0.137940571,0.088332161,0.066144764,people,many,religion,group,city,0.9951426,0.98643386,0.9827186,0.9769924,0.9741168
357135,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11326438_847546495337820_351015617_n.jpg?ig_cache_key=NDM2MjIxMjExMDQ4MjE2MTE4.2,3985,reflex camera,"hook, claw",tripod,"lens cap, lens cover","backpack, back pack, knapsack, packsack, rucksack, haversack",0.383488864,0.064157285,0.060872246,0.056820638,0.017761819,technology,isolated,electronics,business,equipment,0.97927874,0.97860926,0.97602546,0.94696516,0.94457906
461348,Stadtbibliothek Stuttgart,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11242734_1404553343203539_891452650_n.jpg?ig_cache_key=NDM1NDY5NTczNDMzOTE4NjQ4.2,7021,library,matchstick,"liner, ocean liner",carton,monitor,0.167131513,0.093918107,0.04520772,0.036917664,0.012491289,architecture,no person,indoors,building,house,0.99465036,0.9744614,0.9734336,0.970461,0.96685827
417551,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11260672_1580420458884075_1143687149_n.jpg?ig_cache_key=NDM0OTkyNDM0MjU5NDk0Njg3.2,5366,"fox squirrel, eastern fox squirrel, Sciurus niger",hamster,"ear, spike, capitulum",corn,bath towel,0.185140014,0.037165694,0.032950632,0.032212511,0.022462741,mammal,rodent,cute,no person,little,0.9953424,0.9951029,0.99380815,0.98568296,0.9834359
288636,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11273330_938285636223322_1527729247_n.jpg?ig_cache_key=NDM0NzE1MTI5MTE3MjE0NjQ0.2,2075,stage,"web site, website, internet site, site","book jacket, dust cover, dust jacket, dust wrapper",jigsaw puzzle,alp,0.096206538,0.093737356,0.031109,0.029589446,0.026127767,people,landscape,city,water,outdoors,0.98554575,0.9738468,0.9713161,0.963022,0.9609721
202242,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11313684_822674777819458_1647673894_n.jpg?ig_cache_key=NDM0MDY0NDQxMDg1MzMwODc5.2,1880,"bookshop, bookstore, bookstall","perfume, essence",library,carton,"binder, ring-binder",0.338678569,0.258416653,0.042258382,0.041231211,0.024400046,no person,business,signalise,internet,text,0.9914595,0.9837905,0.96459997,0.95174694,0.93938
185012,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11326327_1625553734334456_2052539818_n.jpg?ig_cache_key=NDMzOTc5MTMzNTcyNDgyMzAw.2,1000,umbrella,"stupa, tope",quail,pelican,"shield, buckler",0.381792217,0.097554326,0.055664614,0.031235874,0.016270634,sky,architecture,outdoors,tree,decoration,0.9542775,0.9528148,0.9526458,0.93765265,0.93404174
196581,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11241676_1459370081022193_3772333_n.jpg?ig_cache_key=NDMzNTAxNTkzOTE3NTIzNDY5.2,1804,mask,Band Aid,totem pole,comic book,ski mask,0.331418484,0.041065559,0.026975935,0.020476267,0.018696826,people,one,portrait,adult,man,0.9919344,0.98286724,0.97838664,0.96765697,0.96007866
261142,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11282788_380002768872612_2038648556_n.jpg?ig_cache_key=NDMzMTkxMjk1MDA0MjQ3NTgz.2,3085,"ballplayer, baseball player",stage,"killer whale, killer, orca, grampus, sea wolf, Orcinus orca","paddle, boat paddle","prison, prison house",0.13643539,0.08616057,0.079025239,0.047165915,0.046010118,crowd,people,festival,many,event,0.9985722,0.99552846,0.99402595,0.9878779,0.98357344
197123,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11313618_1648812122000072_1919324337_n.jpg?ig_cache_key=NDMyNjk5MDU1NzA2Mjc3MTE4.2,1245,"cliff, drop, drop-off","maze, labyrinth","parachute, chute",swing,stage,0.11230576,0.049936168,0.041262314,0.031172222,0.025457097,sport,people,outdoors,horizontal plane,horizontal,0.9928322,0.9900952,0.9841614,0.9767448,0.9665394
218006,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11265673_1615640938654292_714274906_n.jpg?ig_cache_key=NDMyNTcwNzczODQ5NTczMzI3.2,1712,"flagpole, flagstaff",wing,yawl,suspension bridge,water tower,0.602291644,0.050512284,0.017352765,0.009805276,0.009157914,architecture,sky,business,no person,city,0.9844905,0.97325045,0.97123957,0.9703299,0.95749974
423321,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11325084_1447667465546721_663358938_n.jpg?ig_cache_key=NDMxODg5Mjg1Njc2MDc0MDY2.2,4005,"parachute, chute",pomegranate,tray,plate,"hip, rose hip, rosehip",0.076963998,0.053262137,0.031235246,0.030529911,0.02042727,food,no person,healthy,tasty,health,0.97901046,0.97140586,0.9639208,0.9582358,0.9563781
204527,Pantheon,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11313654_865929780144032_1399111213_n.jpg?ig_cache_key=NDMxMDc0NDEzMDk4ODk0ODI3.2,1273,"mailbag, postbag","brass, memorial tablet, plaque","shield, buckler",sandal,"mailbox, letter box",0.180982754,0.167668223,0.04705184,0.046406668,0.034534656,grass,no person,outdoors,old,foot,0.96124816,0.96110487,0.960215,0.9487475,0.9421801
250338,"Ryholite Ghost Town, NV",http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11282293_1116131865079889_2037820670_n.jpg?ig_cache_key=NDMwNDM5Njk3MTY5NTgyMDAy.2,2229,"bell cote, bell cot",monastery,"church, church building",palace,mosque,0.535524189,0.07893274,0.073626883,0.021293372,0.018582633,architecture,no person,travel,ancient,old,0.99411374,0.9864155,0.9859369,0.9857004,0.97895944
420703,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11280426_882544321803666_34410004_n.jpg?ig_cache_key=NDI5OTQ3MzA3Nzc0MjQ4OTQ5.2,5986,Egyptian cat,"tabby, tabby cat","lynx, catamount",tiger cat,"cheetah, chetah, Acinonyx jubatus",0.939517736,0.015826814,0.009953599,0.003708798,0.003061778,cat,animal,portrait,cute,nature,0.99218786,0.99112165,0.98913455,0.9838284,0.9727378
313200,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11311322_412516718921262_308531164_n.jpg?ig_cache_key=NDI5ODk1OTQ4MTM1ODkyOTU0.2,5948,"giant panda, panda, panda bear, coon bear, Ailuropoda melanoleuca","lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens","polecat, fitch, foulmart, foumart, Mustela putorius","black-footed ferret, ferret, Mustela nigripes",weasel,0.498268485,0.065046668,0.063021824,0.019776672,0.01169169,mammal,two,people,canine,adult,0.9946525,0.9869887,0.98680127,0.98652077,0.9859896
161861,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11271981_641949312607885_674576580_n.jpg?ig_cache_key=NDI5NjU4MDY3Njk3OTkyNzA0.2,1012,planetarium,toyshop,"web site, website, internet site, site",jigsaw puzzle,comic book,0.098437876,0.057426516,0.043170929,0.031338252,0.031154694,people,crowd,sport,tourist,many,0.99047905,0.9757607,0.9658519,0.95971686,0.95309746
139722,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11260814_995086750530907_599882056_n.jpg?ig_cache_key=NDI4ODg3Mzg3MDIwNzg5MTU2.2,1132,"recreational vehicle, RV, R.V.","web site, website, internet site, site",comic book,volcano,crane,0.680059791,0.143541455,0.035206959,0.009617255,0.00753585,people,summer,water,nature,outdoors,0.96002144,0.95050275,0.9485444,0.9431001,0.9237683
243966,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11257095_1657945941102201_61083849_n.jpg?ig_cache_key=NDI4MTk3NzYxNjcxMDM4NzQ5.2,2639,"liner, ocean liner",water tower,steel arch bridge,balloon,crane,0.065350458,0.065330148,0.064518213,0.05515578,0.042954691,architecture,city,travel,no person,tower,0.99504197,0.99259543,0.9924558,0.99215287,0.98996353
167493,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11313652_1447325852231017_1232480302_n.jpg?ig_cache_key=NDI3NjE1MTE1NzY5MzQ5ODgw.2,1271,"seashore, coast, seacoast, sea-coast","Arabian camel, dromedary, Camelus dromedarius","parachute, chute",rifle,"binoculars, field glasses, opera glasses",0.109951913,0.102971591,0.07233344,0.036704294,0.025910323,outdoors,sky,horizontal,nature,people,0.9998045,0.9958294,0.9941975,0.9883951,0.98671937
192765,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11242859_476901992460416_1810588741_n.jpg?ig_cache_key=NDI3NDI5NDMwODYxMDM5MDE5.2,1289,"seashore, coast, seacoast, sea-coast",stingray,"sandbar, sand bar",sea urchin,"starfish, sea star",0.111845747,0.042397279,0.041178882,0.040296216,0.026557358,water,summer,wet,desktop,travel,0.9622931,0.90300745,0.8975642,0.897108,0.8821584
220986,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11283300_1566767886918234_1773960967_n.jpg?ig_cache_key=NDI2NzQxOTU3ODkzODgyOTE0.2,2014,steam locomotive,cannon,dome,mosque,"lumbermill, sawmill",0.661289632,0.100258715,0.047812901,0.017788781,0.017760761,people,monochrome,street,war,many,0.9909261,0.9816483,0.9541484,0.94389105,0.94184685
209107,Top Of Mount Bromo,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11247931_1453363418291282_1339244098_n.jpg?ig_cache_key=NDI2Mzc2MTY1MzE4Nzg4MjU1.2,3039,"breakwater, groin, groyne, mole, bulwark, seawall, jetty","cliff, drop, drop-off","seashore, coast, seacoast, sea-coast","submarine, pigboat, sub, U-boat","megalith, megalithic structure",0.317243725,0.131492242,0.062653646,0.050658595,0.037982609,outdoors,sky,nature,no person,travel,0.9920889,0.98348033,0.98327214,0.975729,0.96932423
284684,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/10448919_1434799770170987_1170939261_n.jpg?ig_cache_key=NDI2MTIwMjg1MzE4ODc0Mzcy.2,3234,"cellular telephone, cellular phone, cellphone, cell, mobile phone",iPod,digital clock,"stopwatch, stop watch",space heater,0.324650526,0.067729667,0.050981943,0.031585597,0.030620582,telephone,outdoors,travel,people,technology,0.98292565,0.9756954,0.96144193,0.9613757,0.95458484
199238,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11312281_451309421709120_68716151_n.jpg?ig_cache_key=NDI1Mzc1MjI4NjUxNDM5NTcx.2,2070,triceratops,comic book,toyshop,"theater curtain, theatre curtain",wall clock,0.415188998,0.158099845,0.052677989,0.043001514,0.04028406,illustration,vector,Halloween,man,retro,0.9685874,0.95752144,0.9351444,0.9305351,0.93008965
157769,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/10860157_1667812416779889_1976725396_n.jpg?ig_cache_key=NDI1MjU5ODM0OTc2NTY4Nzg2.2,1243,ski,shovel,"bobsled, bobsleigh, bob",snowmobile,"jean, blue jean, denim",0.231844917,0.229972243,0.19022733,0.026546797,0.012111205,people,group together,cooperation,adult,teamwork,0.99018675,0.987785,0.98521256,0.98505056,0.983087
357407,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11280019_1596003583984589_330553846_n.jpg?ig_cache_key=NDI0ODIzNTI3NTg2NDY1MDUx.2,4761,bluetick,German short-haired pointer,English setter,"Walker hound, Walker foxhound",English foxhound,0.965498388,0.022269564,0.00180277,0.000467313,0.000425464,dog,pet,cute,canine,animal,0.99977046,0.9980647,0.9978284,0.9976406,0.9943788
155362,David Zwirner Gallery,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11251006_439851969529885_38857156_n.jpg?ig_cache_key=NDI0NzQ5NzkyNTg2MTcyMTky.2,958,mortarboard,"academic gown, academic robe, judge's robe",cloak,"theater curtain, theatre curtain",abaya,0.512262642,0.230870411,0.036431488,0.026205905,0.011701984,movie,people,man,woman,wear,0.9795904,0.97703725,0.9713467,0.9554343,0.94572735
248082,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11241511_1557978371132737_674265698_n.jpg?ig_cache_key=NDI0NTQ5MDI3NDI2OTI4NDEx.2,2016,"bonnet, poke bonnet",pinwheel,pillow,"greenhouse, nursery, glasshouse",birdhouse,0.039174557,0.038591862,0.037245795,0.032255668,0.028681856,flower,tulip,garden,flora,floral,0.99923825,0.9930475,0.99263555,0.9784343,0.9709898
183417,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11249870_687573364704794_993456554_n.jpg?ig_cache_key=NDIzOTY0NDMwNTY5ODk5NTYx.2,1326,"confectionery, confectionary, candy store","restaurant, eating house, eating place, eatery",sarong,"washbasin, handbasin, washbowl, lavabo, wash-hand basin","shoe shop, shoe-shop, shoe store",0.180562854,0.096329346,0.045532238,0.029772265,0.028736245,exhibition,business,people,city,fun,0.9731547,0.92743105,0.92334956,0.90156454,0.8988015
436561,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11272949_1576015329314983_1992669764_n.jpg?ig_cache_key=NDIzODI2NDE1MDg0MTc2OTY4.2,5258,mask,"sunglasses, dark glasses, shades",coffee mug,"teddy, teddy bear","ashcan, trash can, garbage can, wastebin, ash bin, ash-bin, ashbin, dustbin, trash barrel, trash bin",0.39796707,0.044692844,0.013022997,0.01109632,0.009811975,mammal,fun,grass,one,rabbit,0.9780642,0.96244395,0.95788455,0.9565954,0.9497477
205575,The Georgia Dome,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11241479_921746327847924_145228723_n.jpg?ig_cache_key=NDIzMDk2MjE2ODE0MTU5MDc1.2,2318,basketball,"ballplayer, baseball player",scoreboard,rugby ball,baseball,0.993775129,0.002184822,0.000639216,0.000402711,0.000371505,people,basketball,competition,stadium,ball,0.99613893,0.99207604,0.9886745,0.9798784,0.97920835
148888,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11256377_864886370233375_1720370671_n.jpg?ig_cache_key=NDIyNTU1MTU2NjgxNjU2MTIx.2,1377,broom,"ant, emmet, pismire",rapeseed,"hook, claw","pot, flowerpot",0.157447323,0.075466357,0.05345431,0.044061344,0.022390723,flower,nature,flora,desktop,no person,0.9922455,0.98114955,0.9774915,0.960596,0.95990723
98656,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11254311_493907430764278_1672690329_n.jpg?ig_cache_key=NDIyMzYwNDYxNzg3NTk2MzI5.2,1165,"lakeside, lakeshore","seashore, coast, seacoast, sea-coast","breakwater, groin, groyne, mole, bulwark, seawall, jetty","promontory, headland, head, foreland",boathouse,0.4395549,0.409538329,0.037388593,0.013672814,0.00803492,water,sea,sky,travel,nature,0.99239767,0.9800881,0.97643805,0.9760183,0.9759668
356605,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11283388_1448218808823446_1281852058_n.jpg?ig_cache_key=NDIxOTE4Mzc3NTA3MDk1NTky.2,6502,"pug, pug-dog","Pekinese, Pekingese, Peke",French bulldog,Brabancon griffon,Shih-Tzu,0.800982594,0.068934359,0.030368892,0.016958538,0.009692185,dog,canine,puppy,pet,mammal,0.9974256,0.9877533,0.9787854,0.97717404,0.9710609
179256,Facebook HQ,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11266274_957424444309251_207009513_n.jpg?ig_cache_key=NDIxNzUwMDkxMjM0NDc3NDU5.2,1466,"Afghan hound, Afghan",Sussex spaniel,"unicycle, monocycle","accordion, piano accordion, squeeze box",stage,0.224575758,0.128343165,0.108905241,0.090604939,0.046267625,people,group,many,school,woman,0.99178535,0.9832885,0.9827838,0.97048056,0.9667511
288470,Kakslauttanen Igloo Village,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11258016_1501432236809302_133973417_n.jpg?ig_cache_key=NDIxNjcyNTM2NzI0ODAxNDQx.2,2928,mountain tent,yurt,dome,"greenhouse, nursery, glasshouse",snowmobile,0.612838209,0.272233069,0.029526422,0.008489526,0.002721056,snow,winter,cold,ice,mountain,0.99997026,0.999843,0.9989016,0.9934493,0.99269855
278965,Vrindavan,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11311164_899244116788999_1932536334_n.jpg?ig_cache_key=NDIwOTQ4MjE2Njk2MzQyMzc4.2,3211,"butcher shop, meat market",sarong,maypole,fountain,"book jacket, dust cover, dust jacket, dust wrapper",0.261022896,0.212332696,0.027519798,0.026167354,0.025009839,people,group,wear,dancer,adult,0.9987772,0.9962349,0.98472774,0.9747738,0.97313356
315661,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11282745_785871921520988_438083872_n.jpg?ig_cache_key=NDIwMzMxOTc2NzY4NDIyOTIy.2,2680,gondola,pier,guillotine,Loafer,sea lion,0.997067273,0.000116412,7.63E-05,5.89E-05,5.81E-05,people,travel,water,one,man,0.9849424,0.96227384,0.9579698,0.95730865,0.9532729
196418,United States Supreme Court Building,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11272911_806911806029641_1549432335_n.jpg?ig_cache_key=NDIwMjEwNTc1MTg5MjgwNzIz.2,5611,library,mosque,palace,stage,triumphal arch,0.277524441,0.118251853,0.070667498,0.060961004,0.041636884,rally,people,administration,group,drag race,0.98914415,0.9870386,0.9849801,0.98178834,0.9706099
518631,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11296780_1430741327234441_871427536_n.jpg?ig_cache_key=NDE5Nzg1OTY1OTY0NjkxMjM3.2,12971,Egyptian cat,"lynx, catamount","tabby, tabby cat",tiger cat,"Siamese cat, Siamese",0.429221094,0.191405475,0.175676689,0.14833653,0.001860368,cute,cat,animal,fur,pet,0.9963958,0.99505794,0.98866403,0.9861026,0.98598266
138018,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11269173_959589734080664_1435775868_n.jpg?ig_cache_key=NDE5NTEzODk2MTI3NDk3NjMx.2,1124,toyshop,comic book,"tobacco shop, tobacconist shop, tobacconist",cassette player,"refrigerator, icebox",0.305910021,0.10745848,0.100849755,0.040900551,0.032587081,people,adult,portrait,indoors,exhibition,0.98668337,0.9754162,0.97320706,0.9527457,0.9434683
178486,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11296902_1579389662311102_992059155_n.jpg?ig_cache_key=NDE4ODE3Mjg4NTI4MjY2NDU1.2,1356,bubble,umbrella,"web site, website, internet site, site","feather boa, boa","solar dish, solar collector, solar furnace",0.140563607,0.048647325,0.040379945,0.037427459,0.031083137,people,no person,design,music,business,0.951754,0.9159791,0.9091055,0.9082033,0.9034202
