StoreId,AmeLB,AmeDT,AmeDR,AmeWF,AmeNB,AmeLU,Amenities,Latitude,AmeWT,Amehrs24,AmeOther,AmeBA,StoreNameUrl,AmeXO,Address,AmeWA,AmeFZ,AmePS,Name,AmeVS,Url,Longitude,AmeRW,AmeEM,AmeGO,AmeSQ,AmeMX,AmeCL,AmeCD,AmenitiesCarto,PhoneNumber,AmeCS
66292,1,0,1,0,0,1,"{u'RW': u'My Starbucks Rewards', u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CL': u'Starbucks Reserve-Clover Brewed', u'CD': u'Mobile Payment', u'LU': u'Lunch', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",40.718233,0,0,,0,"<a href=""https://www.starbucks.com/store-locator/store/66292/w-broadway-leonard-street-180-west-broadway-new-york-ny-100132906-us"">W Broadway &amp; Leonard Street</a>",1,"""180 West Broadway"",""New York, NY 10013""",1,0,0,W Broadway &amp; Leonard Street,0,https://www.starbucks.com/store-locator/store/66292/w-broadway-leonard-street-180-west-broadway-new-york-ny-100132906-us,-74.00732,1,0,1,0,1,1,1,<ul>My Starbucks Rewards<li>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Starbucks Reserve-Clover Brewed<li>Mobile Payment<li>Lunch<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,2123437402,0
7771,1,0,1,0,0,1,"{u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'LU': u'Lunch', u'CD': u'Mobile Payment', u'VS': u'Verismo', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",40.73798,0,0,,0,"<a href=""https://www.starbucks.com/store-locator/store/7771/19-th-park-240-park-avenue-south-new-york-ny-100031414-us"">19th &amp; Park</a>",1,"""240 Park Avenue South"",""New York, NY 10003""",1,0,0,19th &amp; Park,1,https://www.starbucks.com/store-locator/store/7771/19-th-park-240-park-avenue-south-new-york-ny-100031414-us,-73.988303,0,0,1,0,1,0,1,<ul>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Lunch<li>Mobile Payment<li>Verismo<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,212-375-1415,0
13905,1,0,1,1,0,1,"{u'WF': u'Wireless Hotspot', u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CL': u'Starbucks Reserve-Clover Brewed', u'PS': u'Playbook Store System', u'CD': u'Mobile Payment', u'LU': u'Lunch', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",40.745103,0,0,,0,"<a href=""https://www.starbucks.com/store-locator/store/13905/west-23-rd-and-8-th-300-w-23-rd-st-new-york-ny-100112210-us"">West 23rd and 8th</a>",1,"""300 W 23rd St."",""New York, NY 10011""",1,0,1,West 23rd and 8th,0,https://www.starbucks.com/store-locator/store/13905/west-23-rd-and-8-th-300-w-23-rd-st-new-york-ny-100112210-us,-73.998743,0,0,1,0,1,1,1,<ul>Wireless Hotspot<li>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Starbucks Reserve-Clover Brewed<li>Playbook Store System<li>Mobile Payment<li>Lunch<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,646-638-1571,0
70170,1,0,1,0,0,1,"{u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CL': u'Starbucks Reserve-Clover Brewed', u'CD': u'Mobile Payment', u'LU': u'Lunch', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",40.724536,0,0,,0,"<a href=""https://www.starbucks.com/store-locator/store/70170/3-rd-st-first-avenue-49-1-2-first-avenue-new-york-ny-100039430-us"">3rd St &amp; First Avenue</a>",1,"""49 -1/2 First Avenue"",""New York, NY 10003""",1,0,0,3rd St &amp; First Avenue,0,https://www.starbucks.com/store-locator/store/70170/3-rd-st-first-avenue-49-1-2-first-avenue-new-york-ny-100039430-us,-73.987691,0,0,1,0,1,1,1,<ul>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Starbucks Reserve-Clover Brewed<li>Mobile Payment<li>Lunch<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,2127771752,0
10973,1,0,1,0,0,1,"{u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'LU': u'Lunch', u'CD': u'Mobile Payment', u'VS': u'Verismo', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",40.744315,0,0,,0,"<a href=""https://www.starbucks.com/store-locator/store/10973/24-th-7-th-229-seventh-avenue-new-york-ny-100111808-us"">24th &amp; 7th</a>",1,"""229 Seventh Avenue"",""New York, NY 10011""",1,0,0,24th &amp; 7th,1,https://www.starbucks.com/store-locator/store/10973/24-th-7-th-229-seventh-avenue-new-york-ny-100111808-us,-73.99525,0,0,1,0,1,0,1,<ul>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Lunch<li>Mobile Payment<li>Verismo<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,212-255-8750,0
6756,1,0,1,0,0,1,"{u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'LU': u'Lunch', u'CD': u'Mobile Payment', u'VS': u'Verismo', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",40.741661,0,0,,0,"<a href=""https://www.starbucks.com/store-locator/store/6756/23-rd-btwn-5-th-6-th-14-w-23-rd-st-new-york-ny-100105203-us"">23rd btwn 5th &amp; 6th</a>",1,"""14 W. 23rd St"",""New York, NY 10010""",1,0,0,23rd btwn 5th &amp; 6th,1,https://www.starbucks.com/store-locator/store/6756/23-rd-btwn-5-th-6-th-14-w-23-rd-st-new-york-ny-100105203-us,-73.990313,0,0,1,0,1,0,1,<ul>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Lunch<li>Mobile Payment<li>Verismo<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,212-367-2050,0
11203,1,0,1,0,0,1,"{u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CD': u'Mobile Payment', u'LU': u'Lunch', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",40.743574,0,0,,0,"<a href=""https://www.starbucks.com/store-locator/store/11203/24-th-6-th-750-6-th-avenue-new-york-ny-100102710-us"">24th &amp; 6th</a>",1,"""750 6th Avenue"",""New York, NY 10010""",1,0,0,24th &amp; 6th,0,https://www.starbucks.com/store-locator/store/11203/24-th-6-th-750-6-th-avenue-new-york-ny-100102710-us,-73.992028,0,0,1,0,1,0,1,<ul>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Mobile Payment<li>Lunch<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,646-230-7208,0
17645,1,0,1,0,0,1,"{u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CD': u'Mobile Payment', u'LU': u'Lunch', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",40.74016,0,0,,0,"<a href=""https://www.starbucks.com/store-locator/store/17645/23-rd-park-304-park-avenue-south-new-york-ny-100104301-us"">23rd &amp; Park</a>",1,"""304 Park Avenue South"",""New York, NY 10010""",1,0,0,23rd &amp; Park,0,https://www.starbucks.com/store-locator/store/17645/23-rd-park-304-park-avenue-south-new-york-ny-100104301-us,-73.986971,0,0,1,0,1,0,1,<ul>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Mobile Payment<li>Lunch<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,2124759025,0
15295,1,0,1,0,0,1,"{u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CD': u'Mobile Payment', u'LU': u'Lunch', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",40.715731,0,0,,0,"<a href=""https://www.starbucks.com/store-locator/store/15295/lafayette-worth-111-worth-street-new-york-ny-100134008-us"">Lafayette &amp; Worth</a>",1,"""111 Worth Street"",""New York, NY 10013""",1,0,0,Lafayette &amp; Worth,0,https://www.starbucks.com/store-locator/store/15295/lafayette-worth-111-worth-street-new-york-ny-100134008-us,-74.003115,0,0,1,0,1,0,1,<ul>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Mobile Payment<li>Lunch<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,212-964-8846,0
90278,1,0,1,1,1,1,"{u'WF': u'Wireless Hotspot', u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CL': u'Starbucks Reserve-Clover Brewed', u'NB': u'Nitro Cold Brew', u'CD': u'Mobile Payment', u'LU': u'Lunch', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",40.730899,0,0,,0,"<a href=""https://www.starbucks.com/store-locator/store/90278/13-th-1-st-219-first-avenue-new-york-ny-10003-us"">13th &amp; 1st</a>",1,"""219 First Avenue"",""New York, NY 10003""",1,0,0,13th &amp; 1st,0,https://www.starbucks.com/store-locator/store/90278/13-th-1-st-219-first-avenue-new-york-ny-10003-us,-73.983199,0,0,0,0,1,1,1,<ul>Wireless Hotspot<li>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Starbucks Reserve-Clover Brewed<li>Nitro Cold Brew<li>Mobile Payment<li>Lunch<li>Digital Rewards<li>Music Experience</ul>,212 2540358,0
9589,1,0,1,0,0,1,"{u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CL': u'Starbucks Reserve-Clover Brewed', u'LU': u'Lunch', u'CD': u'Mobile Payment', u'VS': u'Verismo', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",40.719323,0,0,,0,"<a href=""https://www.starbucks.com/store-locator/store/9589/allen-delancey-80-delancey-street-new-york-ny-100023133-us"">Allen &amp; Delancey</a>",1,"""80 Delancey Street"",""New York, NY 10002""",1,0,0,Allen &amp; Delancey,1,https://www.starbucks.com/store-locator/store/9589/allen-delancey-80-delancey-street-new-york-ny-100023133-us,-73.989949,0,0,1,0,1,1,1,<ul>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Starbucks Reserve-Clover Brewed<li>Lunch<li>Mobile Payment<li>Verismo<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,917 5341397,0
8692,1,0,1,0,0,1,"{u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CD': u'Mobile Payment', u'LU': u'Lunch', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",40.715536,0,0,,0,"<a href=""https://www.starbucks.com/store-locator/store/8692/chambers-and-west-broadway-125-chambers-street-new-york-ny-100071331-us"">Chambers and West Broadway</a>",1,"""125 Chambers Street"",""New York, NY 10007""",1,0,0,Chambers and West Broadway,0,https://www.starbucks.com/store-locator/store/8692/chambers-and-west-broadway-125-chambers-street-new-york-ny-100071331-us,-74.009036,0,0,1,0,1,0,1,<ul>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Mobile Payment<li>Lunch<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,212-791-6368,0
18526,1,0,1,1,0,1,"{u'WF': u'Wireless Hotspot', u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CD': u'Mobile Payment', u'LU': u'Lunch', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",40.714855,0,0,,0,"<a href=""https://www.starbucks.com/store-locator/store/18526/broadway-reade-291-broadway-new-york-ny-100071814-us"">Broadway &amp; Reade</a>",1,"""291 Broadway"",""New York, NY 10007""",1,0,0,Broadway &amp; Reade,0,https://www.starbucks.com/store-locator/store/18526/broadway-reade-291-broadway-new-york-ny-100071814-us,-74.005933,0,0,0,0,1,0,1,<ul>Wireless Hotspot<li>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Mobile Payment<li>Lunch<li>Digital Rewards<li>Music Experience</ul>,212 406 5310,0
70030,1,0,1,1,0,1,"{u'WF': u'Wireless Hotspot', u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CL': u'Starbucks Reserve-Clover Brewed', u'PS': u'Playbook Store System', u'CD': u'Mobile Payment', u'LU': u'Lunch', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",40.743833,0,0,,0,"<a href=""https://www.starbucks.com/store-locator/store/70030/26-th-broadway-1140-broadway-new-york-ny-100107504-us"">26th &amp; Broadway</a>",1,"""1140 Broadway"",""New York, NY 10010""",1,0,1,26th &amp; Broadway,0,https://www.starbucks.com/store-locator/store/70030/26-th-broadway-1140-broadway-new-york-ny-100107504-us,-73.988884,0,0,0,0,1,1,1,<ul>Wireless Hotspot<li>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Starbucks Reserve-Clover Brewed<li>Playbook Store System<li>Mobile Payment<li>Lunch<li>Digital Rewards<li>Music Experience</ul>,2122136519,0
11291,1,0,1,0,0,1,"{u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CD': u'Mobile Payment', u'LU': u'Lunch', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",40.745213,0,0,,0,"<a href=""https://www.starbucks.com/store-locator/store/11291/27-th-6-th-776-avenue-of-the-americas-the-capitol-at-chelsea-"">27th &amp; 6th</a>",1,"""776 Avenue of the Americas"",""New York, NY 10001""",1,0,0,27th &amp; 6th,0,https://www.starbucks.com/store-locator/store/11291/27-th-6-th-776-avenue-of-the-americas-the-capitol-at-chelsea-,-73.990874,0,0,1,0,1,0,1,<ul>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Mobile Payment<li>Lunch<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,212-481-1856,0
16671,1,0,1,0,0,1,"{u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CL': u'Starbucks Reserve-Clover Brewed', u'CD': u'Mobile Payment', u'LU': u'Lunch', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",40.738792,0,0,,0,"<a href=""https://www.starbucks.com/store-locator/store/16671/23-rd-3-rd-296-300-third-avenue-new-york-ny-100105506-us"">23rd &amp; 3rd</a>",1,"""296-300 Third Avenue"",""New York, NY 10010""",1,0,0,23rd &amp; 3rd,0,https://www.starbucks.com/store-locator/store/16671/23-rd-3-rd-296-300-third-avenue-new-york-ny-100105506-us,-73.983401,0,0,1,0,1,1,1,<ul>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Starbucks Reserve-Clover Brewed<li>Mobile Payment<li>Lunch<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,(212) 598-9651,0
90244,1,0,1,1,0,1,"{u'WF': u'Wireless Hotspot', u'RW': u'My Starbucks Rewards', u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CD': u'Mobile Payment', u'LU': u'Lunch', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",40.74051,0,0,,0,"<a href=""https://www.starbucks.com/store-locator/store/90244/25-th-lex-50-lexington-avenue-new-york-ny-10010-us"">25th &amp; Lex</a>",1,"""50 Lexington Avenue"",""New York, NY 10010""",1,0,0,25th &amp; Lex,0,https://www.starbucks.com/store-locator/store/90244/25-th-lex-50-lexington-avenue-new-york-ny-10010-us,-73.984327,1,0,0,0,1,0,1,<ul>Wireless Hotspot<li>My Starbucks Rewards<li>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Mobile Payment<li>Lunch<li>Digital Rewards<li>Music Experience</ul>,212 2542794,0
18290,1,0,1,0,0,1,"{u'PS': u'Playbook Store System', u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'LU': u'Lunch', u'CD': u'Mobile Payment', u'VS': u'Verismo', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",40.746974,0,0,,0,"<a href=""https://www.starbucks.com/store-locator/store/18290/28-th-7-th-315-seventh-avenue-new-york-ny-100016005-us"">28th &amp; 7th</a>",1,"""315 Seventh Avenue"",""New York, NY 10001""",1,0,1,28th &amp; 7th,1,https://www.starbucks.com/store-locator/store/18290/28-th-7-th-315-seventh-avenue-new-york-ny-100016005-us,-73.993323,0,0,1,0,1,0,1,<ul>Playbook Store System<li>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Lunch<li>Mobile Payment<li>Verismo<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,646-336-6462,0
15099,1,0,1,0,0,1,"{u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CL': u'Starbucks Reserve-Clover Brewed', u'LU': u'Lunch', u'CD': u'Mobile Payment', u'VS': u'Verismo', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",40.733231,0,0,,0,"<a href=""https://www.starbucks.com/store-locator/store/15099/17-th-1-st-286-first-avenue-new-york-ny-100091850-us"">17th &amp; 1st</a>",1,"""286 First Avenue"",""A"",""New York, NY 10009""",1,0,0,17th &amp; 1st,1,https://www.starbucks.com/store-locator/store/15099/17-th-1-st-286-first-avenue-new-york-ny-100091850-us,-73.980817,0,0,1,0,1,1,1,<ul>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Starbucks Reserve-Clover Brewed<li>Lunch<li>Mobile Payment<li>Verismo<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,212-353-1214,0
11040,1,0,1,0,0,1,"{u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CD': u'Mobile Payment', u'LU': u'Lunch', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",40.71378,0,0,,0,"<a href=""https://www.starbucks.com/store-locator/store/11040/church-street-murray-120-church-street-new-york-ny-100072402-us"">Church Street &amp; Murray</a>",1,"""120 Church Street"",""New York, NY 10007""",1,0,0,Church Street &amp; Murray,0,https://www.starbucks.com/store-locator/store/11040/church-street-murray-120-church-street-new-york-ny-100072402-us,-74.009126,0,0,1,0,1,0,1,<ul>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Mobile Payment<li>Lunch<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,212-513-1451,0
1013606,1,0,1,1,0,1,"{u'WF': u'Wireless Hotspot', u'RW': u'My Starbucks Rewards', u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CL': u'Starbucks Reserve-Clover Brewed', u'PS': u'Playbook Store System', u'CD': u'Mobile Payment', u'CS': u'tbd - Coffee Scale', u'LU': u'Lunch', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",40.750277,0,0,,0,"<a href=""https://www.starbucks.com/store-locator/store/1013606/26-th-between-10-th-and-11-th-525-west-26-th-st-new-york-ny-10001-us"">26th between 10th and 11th</a>",1,"""525 West 26th St"",""New York, NY 10001""",1,0,1,26th between 10th and 11th,0,https://www.starbucks.com/store-locator/store/1013606/26-th-between-10-th-and-11-th-525-west-26-th-st-new-york-ny-10001-us,-74.003999,1,0,1,0,1,1,1,<ul>Wireless Hotspot<li>My Starbucks Rewards<li>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Starbucks Reserve-Clover Brewed<li>Playbook Store System<li>Mobile Payment<li>tbd - Coffee Scale<li>Lunch<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,347-387-7428,1
16215,1,0,1,0,0,1,"{u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CD': u'Mobile Payment', u'LU': u'Lunch', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",40.745018,0,0,,0,"<a href=""https://www.starbucks.com/store-locator/store/16215/29-th-5-th-261-fifth-avenue-new-york-ny-100167701-us"">29th &amp; 5th</a>",1,"""261 Fifth Avenue"",""New York, NY 10016""",1,0,0,29th &amp; 5th,0,https://www.starbucks.com/store-locator/store/16215/29-th-5-th-261-fifth-avenue-new-york-ny-100167701-us,-73.986763,0,0,1,0,1,0,1,<ul>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Mobile Payment<li>Lunch<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,212-779-1557,0
1010020,1,0,1,1,1,1,"{u'EM': u'Starbucks Evenings', u'WF': u'Wireless Hotspot', u'RW': u'My Starbucks Rewards', u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CL': u'Starbucks Reserve-Clover Brewed', u'PS': u'Playbook Store System', u'NB': u'Nitro Cold Brew', u'LU': u'Lunch', u'CD': u'Mobile Payment', u'CS': u'tbd - Coffee Scale', u'VS': u'Verismo', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience', u'SQ': u'tbd'}",40.757375,0,0,,0,"<a href=""https://www.starbucks.com/store-locator/store/1010020/53-rd-3-rd-875-third-avenue-new-york-ny-10022-us"">53rd &amp; 3rd</a>",1,"""875 Third Avenue"",""New York, NY 10022""",1,0,1,53rd &amp; 3rd,1,https://www.starbucks.com/store-locator/store/1010020/53-rd-3-rd-875-third-avenue-new-york-ny-10022-us,-73.969097,1,1,1,1,1,1,1,<ul>Starbucks Evenings<li>Wireless Hotspot<li>My Starbucks Rewards<li>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Starbucks Reserve-Clover Brewed<li>Playbook Store System<li>Nitro Cold Brew<li>Lunch<li>Mobile Payment<li>tbd - Coffee Scale<li>Verismo<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience<li>tbd</ul>,6464774945,1
7083,1,0,1,0,1,1,"{u'PS': u'Playbook Store System', u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CL': u'Starbucks Reserve-Clover Brewed', u'NB': u'Nitro Cold Brew', u'CD': u'Mobile Payment', u'LU': u'Lunch', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",40.759446,0,0,,0,"<a href=""https://www.starbucks.com/store-locator/store/7083/55-th-lex-655-lexington-avenue-new-york-ny-100224502-us"">55th &amp; Lex</a>",1,"""655 Lexington Avenue"",""New York, NY 10022""",1,0,1,55th &amp; Lex,0,https://www.starbucks.com/store-locator/store/7083/55-th-lex-655-lexington-avenue-new-york-ny-100224502-us,-73.969979,0,0,1,0,1,1,1,<ul>Playbook Store System<li>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Starbucks Reserve-Clover Brewed<li>Nitro Cold Brew<li>Mobile Payment<li>Lunch<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,212-308-5717,0
7138,1,0,1,1,0,1,"{u'WF': u'Wireless Hotspot', u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CD': u'Mobile Payment', u'LU': u'Lunch', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",40.76142,0,0,,0,"<a href=""https://www.starbucks.com/store-locator/store/7138/58-th-btwn-3-rd-lex-731-lexington-avenue-new-york-ny-100221331-us"">58th btwn 3rd &amp; Lex</a>",1,"""731 Lexington Avenue"",""New York, NY 10022""",1,0,0,58th btwn 3rd &amp; Lex,0,https://www.starbucks.com/store-locator/store/7138/58-th-btwn-3-rd-lex-731-lexington-avenue-new-york-ny-100221331-us,-73.967885,0,0,0,0,1,0,1,<ul>Wireless Hotspot<li>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Mobile Payment<li>Lunch<li>Digital Rewards<li>Music Experience</ul>,212-644-0692,0
13388,1,0,1,1,0,1,"{u'WF': u'Wireless Hotspot', u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CD': u'Mobile Payment', u'LU': u'Lunch', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",40.757616,0,0,,0,"<a href=""https://www.starbucks.com/store-locator/store/13388/52-nd-lex-599-lexington-new-york-ny-100226030-us"">52nd &amp; Lex</a>",1,"""599 Lexington"",""New York, NY 10022""",1,0,0,52nd &amp; Lex,0,https://www.starbucks.com/store-locator/store/13388/52-nd-lex-599-lexington-new-york-ny-100226030-us,-73.970857,0,0,0,0,1,0,1,<ul>Wireless Hotspot<li>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Mobile Payment<li>Lunch<li>Digital Rewards<li>Music Experience</ul>,212-754-1864,0
15679,1,0,1,0,0,1,"{u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CD': u'Mobile Payment', u'LU': u'Lunch', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",40.758743,0,0,,0,"<a href=""https://www.starbucks.com/store-locator/store/15679/54-th-lex-630-lexington-ave-new-york-ny-100224614-us"">54th &amp; Lex</a>",1,"""630 Lexington Ave"",""New York, NY 10022""",1,0,0,54th &amp; Lex,0,https://www.starbucks.com/store-locator/store/15679/54-th-lex-630-lexington-ave-new-york-ny-100224614-us,-73.97094,0,0,1,0,1,0,1,<ul>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Mobile Payment<li>Lunch<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,212-521-8075,0
17627,1,0,1,0,0,1,"{u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CD': u'Mobile Payment', u'LU': u'Lunch', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",40.755042,0,0,,0,"<a href=""https://www.starbucks.com/store-locator/store/17627/50-th-2-nd-943-second-avenue-new-york-ny-100227744-us"">50th &amp; 2nd</a>",1,"""943 Second Avenue"",""New York, NY 10022""",1,0,0,50th &amp; 2nd,0,https://www.starbucks.com/store-locator/store/17627/50-th-2-nd-943-second-avenue-new-york-ny-100227744-us,-73.968613,0,0,1,0,1,0,1,<ul>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Mobile Payment<li>Lunch<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,212-715-0752,0
