,ID,REVIEW,STAR
400,B00BCUF8AO,"Terribly deceptive product - they should say they are ""scented"" not ""flavored"", as they have absolutely ZERO taste other than lubricated rubber. To top it off, they didn't even smell like they described. A big waste of money...",2.0
401,B00BCUF8AO,"Pretty good. They fit really snug, almost too snug, but they don't break, so there's that. From what I'm told however, there isn't a large amount of flavor. I am told that the mint ones apparently taste terrible, and strawberry is the best. If anything, they do smell nice.Either way, may try some others.",3.0
402,B00BCUF8AO,I bough this product mostly out of curiosity and they have serve its purpose. I choose this product because of the assorted variety of flavors. I would recommend this product.,5.0
403,B00BCUF8AO,"wife loves the flavor, she says it tastes good which wasnt expected for what it is.  also its comfortable enough to still enjoy for me.  only docked one star because it did break during IC but it could have been due to earlier proximity to teeth.  i will update if any more break, if not then assume it was a fluke",4.0
404,B00BCUF8AO,"I was afraid these condoms were gonna be really cheap and not very lasting in their taste or smell, and though I will not go into details as to what I do with my wife!! I will tell you that the flavor, small, and durability is awesome and for 6 bucks for a 24 pack? Premium condoms, premium flavor, premium scent, great flavor assortment too!",5.0
405,B00BCUF8AO,Shipped in a bag wrapped in bubble wrap and expiration date is 4.5 years from now. Got 6 flavors 4-5 of each and 2 island punch.,5.0
406,B00BCUF8AO,Reliable was able to stick it on foot and half way up leg and walk .30 of a mile befor it broke. Flavor could be improved alittle but was not bad from what I'm told. Love different colors felt like I was a Jedi. Do recomend.,4.0
407,B00VHPIMJS,My husband and I were really pleased by these. We have recently switched over to Durex rather than Trojan finding that it is a better product for us. We especially liked the variety to choose from. The silver box they come in is so discreet and also very useful because boxes always rip or the condoms are falling out everywhere. Not really helpful if you are trying to hide them from kids. haha!,5.0
408,B00VHPIMJS,"Needed a form of birth control after my son was born that wouldn't effect lactation with hormones...condoms are the simplest choice. My husband was buying these at the store in three packs for a huge markup. I told him I'm too cheap to pay $2 every time we want to use one when there are less expensive options...so I got on Amazon to see the price difference and buy in bulk...so glad I did. These work well, I honestly don't feel much difference between types, my husband says the thinner the better. He has always liked the durex brand best so we stick with it. None have broken and overall, these are more affordable. Here's hoping they do their job and we don't have any surprises too soonWill reorder when we need more.Update: we have been really disappointed with the orange condoms. They are weird and uncomfortable. They made up half our box too.After using these for a while, I have really come to dislike the smell and consider the various chemicals used on them as a problem for me. I mean, I try to be chemical free in everything else, so after a little thought, I decided to opt for a latex condom without chemical lubricants and dyes and fragrance. You can buy these on Amazon too, they are called sustain condoms. They are beautifully packaged, natural and vegan...I'm not vegan, but appreciate the qualifications a vegan product must have...if the chemical load of conventional condoms gets to you too, maybe durex isn't for you either.",5.0
409,B00VHPIMJS,"Haven't been displeased so far.. and no kiddos either!  :)  My husband likes the spontaneous choosing of a condom, never a dull moment!",5.0
410,B00VHPIMJS,Good quality and they are well withn the expiration date. It comes assorted iso some are stinky. Good for the money!,5.0
411,B00VHPIMJS,Fake! Paid for 54 counts with metal box! But came in 60 counts and also paper box ):,1.0
412,B00VHPIMJS,"Great assortment to figure out what type works best for you from Durex. The ""flavored"" condoms do have a taste! which surprised me because I've tried another flavored brand and it was nothing much but a scent and no taste. But these do and my girlfriend noticed and enjoyed it for a bit, the taste doesn't last but its better than it just being scented.",5.0
413,B00VHPIMJS,GREAT PRODUCT STILL NO BABIES :-) AND IM GOIN TO KEEP TYPING ONLY BECAUSE YOU HAVE TO KEEP TYPING !!!,5.0
414,B00VHPIMJS,"So far so good, what can I say they work like they should.  They are easy to put on and easy to take off.  Only wish I could get some that glow in the dark.  My girlfriend likes them and I will probably by some more, since she like to ...",4.0
415,B01DD8C6T8,"I have a latex allergy and extremely sensitive skin so this was a great option for my husband and I to try a couple different brands out. We personally prefered the SKYN brand ones, he said it almost felt like he was wearing nothing. The Durex brand had great lubrication and is our second choice although they're a bit tight. The Trojan ones were really too small and very tight and I don't think very well lubricated. I would absolutely recommend this product if you are trying out condoms, it's a lot cheaper than buying an entire box of something you may not like or doesn't fit well. It was extremely helpful for us to be able to compare the different brands and see what would work best for us. If you have a latex allergy I will say that all of these brands could be great for you and none caused a bad reaction for me.",5.0
416,B01DD8C6T8,Great if your girlfriend is allergic to latex. Either I'm sterile or these things work great.,5.0
417,B01DD8C6T8,Great product does what it says it will,5.0
418,B01DD8C6T8,Men! your lady will thank you,5.0
419,B00HRU9YDU,"These were awful. If I could give a zero I would. The shape is just awkward and there is nothing about these that give ecstasy. Unless your man is huge, these are big and just weird once on. I would never buy these again. Going back to old school plain jane condoms without any frills.Do not waste your money on these!!!",1.0
420,B00HRU9YDU,"No trouble with breakage, but that is its only redeeming quality. Strong, foul odor. Lubricant felt like Vaseline. Our genitals felt like they'd had car wax applied.Leave these and use something else.",1.0
421,B00HRU9YDU,"Wow, these are some of the first condoms I've ever enjoyed and I've tried nearly all the alternative styles.  Perhaps because I'm also a little larger, so the comment that said it's a ""trash bag"" is more about sizing than anything else.  Great for bigger guys, there's room and it is tapered at the bottom so it stayed on great.",5.0
422,B00HRU9YDU,"My husband and I use condoms as our main form of Birth Control.  We have gone through many different brands, always searching for the kind we like the best.  What I can tell you from a female perspective is this... Almost every condom we have used has made my husbands... Mr. Happy (yeah, let's just call it that) feel like an adult toy.  Ladies, you know what I mean, that hard, foriegn feeling sex toy and not the velvet covered steel described in our romance novels.  My husband recently bought a multi pack of condoms that featured this specific brand and they happened to be the first one we tried.  I have to say... this one was a game changer for us!  It felt more... just MORE!  It felt like it was really my husband and not some fake substitute!  Every other one we've used has really constrained him and from what he says, they were all too tight.  After we had used this, we both went for a smoke and ended up talking about how much we liked this one.  We've never really done that before, so that should say a lot about the impression this made on us.  We have actually had several conversations since about how this is now our brand.  What he says to me is this:  The overall feel has been the closest to au natural that he's ever felt.  It has given the most freedom of sensation.  I very much agree.  I have seen a few people comment in their reviews about  the smell.  So, I feel I should address this.  I have never used a condom before without a smell, unless it was purposefully scented to mask it.  It is not any worse, nor better than any other we have tried.  I have also seen some people saying these were too large as well... All I can say to that is that you really need to know your size, as obviously to my husband and I we had been using ones that were to small.  Overall, We are very pleased with this and have settled on these as being our favorite.  They are pre-lubricated which are always a help, and though they are ribbed too, I can't really say I noticed a difference there.",5.0
423,B00HRU9YDU,"I originally used a variety pack of Trojans and Skins to figure out which kind I liked. These were a pretty obvious winner for both me and my girlfriend.Size:I feel that they are a bit larger in circumference than several of the others I tried, so they are probably best if you are a bit above average in girth. I would think if you are about the girth of a toilet paper roll these will fit you fairly comfortably.Shape:They seem to be a bit mushroomy in shape; a bit larger at the top, while a bit tighter at the base to keep the condom in place more. I found this to be more comfortable than a standard cylinder condom, but I am sure this is a personal preference. I guess it is possible that the narrower base helps you keep a more firm erection, but I wouldn't count on that.Lube:The condom has lube both on the inside and the out. I have a hard time telling the exact effect of it. It did seem that my girlfriend and I both reliably orgasmed while using these condoms so I suspect it did its job fairly well. I did not notice a particularly strong smell and do not know about taste.",5.0
424,B00HRU9YDU,"If I could give it a -1 I would.  These things REEK to high Heaven, the ""ribbing"" is nothing more than a pencil line, and the shape matches NO male anatomy I've ever encountered.  Frigging' Yuck.",1.0
425,B00HRU9YDU,"These smelled very strong and unappealing. They are Much wider than other condoms. They are alright for using as protection, however I would not recommend them due to the overpowering smell and the very wide width (wont fit an average or even well endowed sized person). No complaints from a women's perspective besides the smell.  From a mans perspective these are a big NO. 2 stars for the fact that it does provide protection but other than that these are no good.",2.0
426,B00HRU9YDU,"Purchased the ultrasmooth. Not sure what people think they're getting with this product, make sure you look at the diagram on the back of the box. I do not like using normal condoms that put you into a funnel shape and then potentially cause pain as space in the front has to forcibly be created. These cause no suffocation and provide plenty of room to release. However, the fit isn't going to be as tight so you do have to be more conscious of avoiding any spillage/slipping off. The smell and leftover feel is gross, but they're lubricated condoms. Also, it should be noted that it feels different for the woman, and she may not like the feel of the extra latex.",5.0
427,B01M8M6NAN,,
428,B00328R398,"I really like these Crown condoms because of their thinness (.04mm) and how well they fit. I would put these slightly above the Durex Extra Sensitive ultra thin condoms 24 pack (Pack of 2). These two condoms are my favorite but these Crown condoms are my #1 choice. And there must be a reason these Crown condoms are the #1 choice of pornstars when they have to use condoms.As for these Crown condoms I was a little cautious about using them at first since they are pretty thin and was worried about them breaking but I've had some pretty intense and rough sex with different women and these have yet to break on me. Also I'm not sure how hung some of the reviewers are complaining about these condoms not fitting but I'm bigger than average with good girth and they fit me really well. So unless you're Lex Steele these condoms are gonna be just fine for 99.9% of users. And for the lucky .1%, there are Magnums and other condoms of that ilk.My only gripe with these condoms is the way they arrive. All 50 condoms are loose and not packaged in a nice little box.P.S. I was lucky enough to win a gag gift basket at a friends bachelor party which included OKAMOTO CONDOMS ZERO ONE 0.01mm 3pcs MADE IN JAPAN - 3Boxes and MY GOD those condoms were AWESOME. It totally feels like you got nothing on. But these .01mm condoms are expensive. I'm sure Amazon has better deals than what these cost.",5.0
429,B00328R398,"Just to preface, I wasn't super thorough about all of this.I just so happen to have a batch of Crown condoms from years ago. I ordered them from Condom Depot on October 5, 2010. They expired June 2015, and are from batch number T170. December 14, 2015, I ordered the same condom from Amazon. They expire October 2019, and are from batch number T4Y4. I have no guarantee that the old batch was produced in Japan, but there is a slight chance. Condom Depot wrote an article (""Crown Condoms Thailand & Japan What’s The Deal?"") regarding the differences between manufacturing locations, dated March 11, 2009. In that article, they claimed to have bought 400,000 condoms from Japan before the transition was made. Now I would think there is a chance that I received some from Japan, but do keep in mind that it has been their best selling condom for 15 years in a row. So do you think they sold 400,000 condoms in more than 19 months? The odds probably fall in that direction. Anyway, let's see if this unnecessarily thorough review helps anyone!Sensation: The older batch seems to have a slight better sensation to it, but they're both so similar that it is extremely difficult to tell.Thickness: Placing the two, still rolled, side by side, the older batch seems to be ever so slightly thinner. This goes against the article from Condom Depot, as they state those manufactured in Japan are 0.005mm thicker than those made in Thailand. Curious about this, I tried measuring two others that were still in their packaging. Keep in mind that I have a crappy $15 digital caliper, but the old batch came to 3.31mm, and the new batch 3.46mm. I tried not to squish them, so I based my measurements off of how much drag I felt when removing the caliper after measuring.Read more ›",5.0
430,B00328R398,"Arrival was timely and fit is snug but not painful. Not planning a bedroom marathon with these so they're fine for now. They do feel more like bare skin than anything else tried, but the light lubrication didn't seem like it was there at all. In fact, it seemed like there wasn't any and with BC pills natural lube isn't always there. So, without the help of a lube bottle these can actually end up hurting both of us because of the dry rub. Still, they're liked and not a bad purchase for a small tester pack.",4.0
431,B00328R398,From a female perspective these are by far the greatest condoms out there. It feels almost like there's nothing at all between us. These are way better than the ultra thins on the market. We will never buy another brand.,5.0
432,B00328R398,"Well, in terms of protection, Crown skinless has always been my go-to brand and style. Next to that, Beyond Sevens, however most people vouch for Crown over Beyond Seven (both produced by the same company, however Crown is featured in many ahem, feature films...)The crown is comfortable, if a little snug for most men. It's also relatively thin, along the lines of .0042 thickness, if I recall correctly. You can get .002 and .002 thickness with other Japanese brands, however the price increases exponentially and the availability decreases as well. Crown is a wonderful go-between, but do be careful regarding the manufacturing locations.Many years ago I purchased them when they were the original silver and blue packaging. They were thin and barely felt like they were there. These new blue and white packets feel thicker to me for some reason, though it could be because I went for a period without the need for condoms, and now that things have changed, it's hard adapting back to the ole latex.I've used MANY of these condoms and have not had one failure. They are only lightly lubricated so make sure things are good to go before going at it or you'll create some heavy friction that's unpleasant for your partner (and bad for the latex). Very little smell on these, which is great, and the pink color almost makes it look invisible, which is another bonus.I am getting used to these, and have almost finished my current 50 pack. If you're a Durex or generic store-brand user, you owe it to yourself to give the Crowns a shot. They will literally blow your mind.",4.0
433,B0040VPJVK,"These are my favorite condoms. Excellent feel and they don't break. I could not be happier with these as they are the next best thing to just skin! Also check out Vialus –Male Enhancement to Improve Performance, Size, Energy, Stamina, & Libido which is a fantastic “male enhancement” prduct, a natural version Cialis. Great products.",5.0
434,B0040VPJVK,"Wife didn't get pregnant....thats good in my book. Feels like any condom, they all suck after you had sex without them. But safe sex and preventing pregnancies is important so buy these. I just had a baby and wife refuses birth control and the pull out method didn't work so, I gotta wear these or have 10 babies",5.0
435,B0040VPJVK,no babies yet.,5.0
436,B0040VPJVK,"I refuse to use these only because they are not what is advertised.  The packaging looks different even though they say its the same product (ultra thin line of trapan's).  also, even without opening a single condom they feel cheaper and thinner than the same condom I got in a 3 pack from walmart a few weeks ago.  These are not made in the USA like the description says, they say made in Thailand on the back. The actual trojan is located on the left of my pictures, this nonsense they sent me is on the right.  I would not trust these, unless you're looking for baby mamma drama in about 9 months....",1.0
437,B0040VPJVK,"First of all, these are not real US Trojan condoms. They are a knockoff, made in Thailand. When my husband and I got married we bought the variety pack from Amazon, which has 5 different kind of condoms in them. He liked the ultra thin ones so I decided to buy the big pack instead of wasting my money at cvs where they are like $3-5 each. If you look at the photo where there's two condoms, the packaging is completely different. The one on the right side of the photo is the real, Trojan condom that came in the variety pack and the one on the left is the one made in Thailand. So, not only is the packaging different, but they feel completely different as well. These Thailand ones are SO MUCH thinner, so 9 out of 10 break. Which, I've never had a real Trojan condom break. So, just a warning to all. THESE ARE FAKE. Unless you want a baby, do not purchase these.",1.0
438,B0040VPJVK,"Excellent product. After 3 weeks of using them my husband and I have never had one break, but like any condom sometimes a little extra lube is necessary. Overall when you have to use protection I'd never buy a different condom.",5.0
439,B0040VPJVK,"If you have to have them (and you know that you do, just do it!), go with the pros in the business. I haven't experimented with a lot of different brands or variations, but I'm as happy as I can be wearing these ultra thins. They are still the thinnest I've tried from Trojan and meet all expectations.",5.0
440,B0040VPJVK,"DO NOT BUY.These are Thai knock-off condoms and not genuine Trojans. They are NOT made in the USA, they are made in Thailand. In addition to that, they are smaller than the average condom, prone to breaking, and the material is not the same quality as a real Trojan. They are clear as glass and feel 'stiff' compared to a real Trojan.Unless you want to uncomfortably conceive a baby during a one night stand, just go to the pharmacy so you know what you're buying.",1.0
441,B00JRG8Q04,This sample pack does a decent job of accomplishing its goal.I was able to find exact measurements of some different sized condoms on a depot site.  Widths of some popular brands are listed below and will hopefully take some of the guess work out of the process for you.Iron Grip – 1.75”Lifestyles Snugger fit – 1.8”Kimono Micro thin – 1.87”Durex Extra sensitive – 1.94”Crown skinless – 1.94”Trojan Magnum XL – 2.0”Lifestyles XL King – 2.12”Durex XXL – 2.125”Trojan Magnum Thin – 2.25”Trojan Natural Lamb – 2.5”,4.0
442,B00JRG8Q04,Not all condoms were the snugger fit kind. Some regular lifestyle condoms that are handed out regularly were thrown in there to make the sample pack have a higher count.,2.0
443,B00JRG8Q04,"Bought this as a gift.  They'll fit as small as 3"" length by 1"" diameter, and probably even smaller. They fit better than anything else on the shelves, and it was helpful to have a range.  They're safer than the regular sizes (won't slip off) and super nice on the wearer's ego (""snug fit"" sounds better than small).  It also makes a really thoughtful gift for the guy who has trouble finding his size or didn't even realize condoms came in a range of sizes - who doesn't appreciate a personalized gift?",5.0
444,B00JRG8Q04,"I had ahard time finding condoms that fit me, so i bought these and I am not disappointed at all.for the best hold the iron grip, but you might lose some sensation. Lifestyles feels better but might slip off if you are not careful.",5.0
445,B00JRG8Q04,"My member is not quite so large and had other condoms seem ""baggy"". But these do indeed fit snug...and feel great. Just be careful to allow for space at head when put on or you might have an overflow ""spillage"" ooze out around the base. But these items fit as advertised and do add to my arousal.",5.0
446,B00JRG8Q04,"i love these, especially the Iron Grip condoms because i think they are more narrow.  The only downside is that they are all way to long so there is a lot left rolled up at the base.  Something 40% shorter would be a better fit.",5.0
447,B00JRG8Q04,"Perfect if looking to find a slightly thinner condom, this pack helps you find perfect size, beware the iron grip condoms there name does not lie, there so tight I think I lost circulation when it was on and there extremely hard getting on and off, but the rest of the condoms are all good!",5.0
448,B00JRG8Q04,Great selection and most feel and hold very well if you are slightly under average size. My girlfriend loves them and they have made sex much more enjoyable since I don't have to worry about them coming off.,5.0
449,B00C350E2Y,"This is just gonna be a short review, with photos attached.These are hands down my favorite condom.They are great in size (if you are above average.) They don't have any bad latex condom smell,  because of the material. They sometimes make me forget I'm even wearing one, because of how the fit.So I just ordered these and got them the other day.At first I wasn't sure whether to get them or not, because people say that they arrived in a plastic bag, and that they were not in the original box.After asking some people, I came to the conclusion, that I was gonna get them.I ordered them the 14th, and the estimated delivery time was between the 20th-25th.They were already shipped the 15th, and delivered to my place the 19th!!!First picture is what the envelope looked like, all the blurred boxes are just my personal info. It didn't say anything about condoms or whatever, for the people who prefer the discrete way.Second one you see the condoms, between 2 pieces of cardboard with a pretty decent thickness. To prevent any damages on shipping. Which I thought was brilliant.And let me not forget to say, that the envelope of course had bubble wrap too.Last one you see all the condoms lined up, they all come in pairs of 2, like they do when you buy them in their original box in a store.And then there was 1 extra one, that was just on its own, which I thought was a little weird? Why not just 24? Why not just 26?. But maybe they had some sort of idea with that, or just adding a little bonus..Ordering condoms online, I was definitely a bit naive. So I went ahead and checked each and every condoms for holes. And of course I didn't find any holes lol.I will definitely reply to any questions you may have, just to be nice to people in doubt, or wondering if these condoms are for them. Because I, was one of those people.",5.0
450,B00C350E2Y,"This is my second purchase of the 25 pack and let me tell you, it's been a busy 11 days since I first tried them.  These Jimmy's are amazing.  If you are a guy who loves to raw dog but always feels bad or scared after you hit it with no jimmy, then these are for you.  Last night I had to check 3 times to make sure my condom hadn't slipped off, that's how good it felt.  And since these aren't latex, they don't smell like a cross between Chilean sea bass and a latex glove when you are done waxing.  I usually tie the open end in a knot and flush them down the toilet right before I hit the gas pedal and head home.  Trust me, these Jimmy's are a must if you like hitting skins and having the sensation you are raw dogging.  I hit the skins at least 4 times a week and I could practically be a spokesperson for these Jimmy's because I've used them so much.",5.0
451,B00C350E2Y,"Best condoms I have ever bought. They are easily the favorite for my boyfriend and me, They fit him super comfortably and we only ever had one incident of them breaking (we forgot to use lube first). Super comfortable for him and me.",5.0
452,B00C350E2Y,"I'm giving it 1 star because I'm not sure what I received this time and I need answers. I previously ordered Skyn Large condoms in May 2016 and i fell in love with them. I bought another 25 pack, this time from a different seller. The first time they arrived in the mail, they arrived in regular condom boxes of 3. This second time, they arrived loosely without boxes in one of those bubble lined envelope things. I thought it odd, but then thought because I ordered from a different seller. Any who, I picked them up today, used one, and noticed I had unusual leftover space. I did my thing, finished, and when i pulled out, I definitely knew these weren't the same ones i received the first time. The first batch i received fit like a glove; these fit like a loose sock. Luckily, I had one left over from the first batch and compared wrappings. Definitely not the same ones. I want to know if I received counterfeit ones, or if this is what they look and fit like now.In the pictures, the left condom is the one I received the first time, which I loved. The right condom is the new batch I received. Obvious packaging differences. In the front image, you can see the ""S"" emblem is bigger on the left one than the right one.  One also says ""TM"" and the other ""R"". On the back image, The writing on the left looks neat and legible. On the right, it looks a mess. Left was manufactured in Thailand, the right in India. Can I get answers as to whether they are counterfeit or real?Thanks",1.0
453,B00C350E2Y,"I began researching non-latex condoms because I learned that my girlfriends don't have painful burning in the shower after sex like I do. I knew I was STD free, so I just thought that was a natural reaction to the friction of sex, broken skin and sensitivity that can be consistent and persistent if you have a libido like mine. Once I began to use these the pain was completely gone! I've been using these for years now, and so have used them with several partners at this point. One of my partners found it very difficult to orgasm with these ""plastic condoms"" as he used to call them. We had been together for years, and he is the one I transitioned to these condoms with, so I know that the condom change was the source of the problem for him. With my partners since him I never used anything but these, and they thought the sex was great and had no problems. We never discussed the condoms aside from, ""this is the kind you have to use,"" so I can't offer much more insight regarding the man' experience. Even if we did talk about it, I don't think they could really know if it was better or worse with these condoms, since it's the only kind they used with me and so they couldn't compare the experience with this condom with what it would be like with a latex one.",4.0
454,B000IAB1LO,"These condoms are great I just wish that they made a smaller size, embarrassing as it is, this condom is still a bit loose, not as bad as life styles snugger fit though! Over all I'd recommend to anyone with a smaller than average dick.",5.0
455,B000IAB1LO,"This is a condom made for those of us who are on the smaller end of the size spectrum.  They are a bit shorter in length than most condoms and a lot snugger. The condoms found in most stores are around 53mm wide, these are 49mm wide; the 4mm difference is very noticeable.  If you're one of us that has been frustrated with slippage, BUY THESE!!! you might even find them too tight so I'd recommend getting the 12 count to make sure these are for you.  A lot of folks consider these the snuggest condoms on the market.  I also find the excess length of these on me acts as c-ring, which adds to my pleasure by prolonging climax.  For those of us on the short end of things, these are an awesome choice; good tight fit, lower price and peace of mind when used.  It's been so awesome to not have to worry about these slipping off, allows for sex to be about pleasing my wife and me.",5.0
456,B000IAB1LO,"these are great, both my wife and i enjoyed these much better than regular condoms. She had more pleasure from them than me. She said it was almost like I was not wearing a condom and to her felt almost as natural as not wearing one. No slippage at all and it is really a snug fit. For me it did feel really nice and the snug fit felt good and helped stay erect for a little bit longer.",5.0
457,B000IAB1LO,"Bought these to keep in various places, they were extremely tight on me to the point that it felt like a cock ring. They did however stretch very well and was amazed. I am 50/50 because sometimes it does make he harder since it feels like a cockring and other times it feels weird and I have to switch back to normal sized condoms.",4.0
458,B000IAB1LO,"They arrived the earliest day as expected and the condoms were well within their experation date 2021-1-05. I wish they packaged them a bit more professionally but overall I am happy with the product. I like how secure this condom is, never slips or breaks and fits well for those with a smaller girth.",4.0
459,B000IAB1LO,"These condoms are perfect for those of us with smaller girth; it fits so snug that the base ring can act like an elastic ring which keeps things... solid!For the price these are a great deal and will be purchasing from thus seller regularly. Well, regularly depending on my luck!",5.0
460,B000IAB1LO,"If you've ever been paranoid about slippage during your performance or especially on your your exit, have no fear, caution wear is here!Everyone's not built the same size and shape, but so far this is the most comfortable and worry free product I've used. It let's me enjoy getting back to my work than worrying about holding anything or re-adjusting.Still, hold upon exit. You never know how much vacuum you'll be working against. But it makes everything feel safer.",5.0
461,B000IAB1LO,"The smallest condom I've come across (no pun intended). Tight fit, perhaps too much so for me because I'm short in length but average in thickness. So it was a little too tight.",4.0
462,B0088FLLK2,"I received this product very quickly and I was anxious to see if it would have any effect on me. After taking the recommended dosage for the first 5 days I noticed that I not only had more energy, but I also noticed an increase of my sex drive. This has definitely shown me that it has the potential to change my life in a very positive way. I will continue to use it as long it gives me the results that it has so far. I would recommend this to anyone that has any issues with there sex drive or energy level.Update...It's been a few weeks now and I just purchased another bottle of this Tongkat Ali. I have found that shortly after running out of the first bottle I ordered, the extra energy and increased sex drive had began to wain. I don't know if my case is different then most people, but I dealt with a severe illness for the last 18 years of my life (Chronic Fatigue Syndrome). For anyone not familiar with that illness...you basically feel like you have a severe case of the flu every day, which includes full body muscle aches and pain along with brain fog, poor sleep, non existent sex drive, no energy...and just an overall feeling of frustration.When I had first heard on the internet about Tongkat Ali being a natural way to improve not only my energy level, but also my sex drive and I just had to give it a try. It was recommended that you should only get the Indonesian form...and you should get at least 1:100 strength. After looking at all of the choices that Amazon had available I made the decision on this item based on the value and the reviews from people that had tried it. I'm so glad that I made the choice that I did. I was so surprised by the results I just have to get another bottle to keep that feeling going. It made me feel like I did when I was young.Read more ›",5.0
463,B0088FLLK2,"I've done many supplements.  I diet and exercise.  I've even done a cycle of synthetic testosterone many years ago and the pump, testosterone boost that I've gotten from this product of off the hook.  I only use half the recommended dosage now simply because the pump was intense.I am using pine pollen with this also so I really have to see what is it.  The tongkat ali or the pine pollen.  I dont want to confuse anybody. THIS STUFF WORKS. I've tried a longjack product before and it did not come close to this.I know there are a lot of products on the market that claim to have ""steroid-like"" effects.Let me tell you.  THIS DOES.Peace",5.0
464,B0088FLLK2,"No point in saying everything that everyone else has said before. However some items of note to me personally are the fact that this product is gluten free per the ingredients list. One big upside is that this product is made in the USA not china, so you are less likely to receive pills filled with chalk or worse. I would recommended this product to a friend.I received this product at a discount or for free for my honest and unbiased review. The discount has not influenced or impacted my judgment of this product. I am not required by the seller to leave positive remarks about their product. This review is only my own thoughts and feelings on this item.",5.0
465,B0088FLLK2,I feel I have more energy and endurance once I started this product. The benefits are very well documented by just doing your research.  I would recommend to a friend.,5.0
466,B0088FLLK2,"I give this product 5 stars because it has produced real results.I originally ordered it to support my energy and endurance.  I work ata job that keeps me on my feet 8 hours a day, five days a week. At age 71 I thoughtI could use some help keeping my stamina elevated.After taking the first bottle I could feel the difference.  Definitely good energy.The bonus...a nice one..is that my libido has improved.  At first it was just an increase in verypleasant erotic thoughts and dreams.  This was followed by positive physical changes.I'm now on my second bottle and plan to make it a daily thing.  The price is terrific compared to others, andit is eligible for Amazon PrimeOldGrowthTimber",5.0
467,B0088FLLK2,My husband loves this product a lot,5.0
468,B0088FLLK2,"I like it cause doesn't have any horrible flavor, i just did my 5 day ON and im on the fist day OFF according to how to use it, i think its still early to decide if it really work or not. But i have to say that i feel this company cares for their customers, they have emailed me like 3 times already to find out how i feel about using this product. I haven't reply to any mail until now. I will definetely update any comment about this product in the future to let you know if it worked for me or not. I like to read reviews before buying any product.",5.0
469,B0088FLLK2,"I have been using for about a month.  I researched several key libido/ed herbs and supplements before purchasing.  I have taken normal and double dosages a week at a time - 5 days on 2 days offWhen I doubled up on this product, I noticed an aggressiveness from it.  So it does increase testosterone.  I went back to standard dosage and the aggressiveness went away.  Double dose too much for me.  I am 61, so a little help is good for the libido!Yes, after extensive reading and being a guinea pig, this product does work. I have ordered multiple times while the price is right!I am loving the fact that I am starting to wake up during the night with ""wood"" in my shorts!  Feels good, and it was missing. I am also noticing the women (in a sexual way) around me more in my daily activities. I am more alert and sleep better, so it has to have increased my testosterone levels.It may not work for everyone, but it works for me.  All I can say is try it for at least a month.  I noticed results in two weeks and a slow gradual increase in my feeling of well-being.",4.0
470,B0040Y651A,They are great except for poor quality control at the factory (see picture).,3.0
471,B0040Y651A,"Very thin and barely there making it better for my man.  I am a 56 year old ovarian cancer survivor that can not use any form of estrogen, so vaginal tenderness has hurt our sex life terribly.  The lubricated condom has taken away ALL the pain and discomfort an allowed me to enjoy playing with my partner again.",4.0
472,B0040Y651A,The gf and I found these to be really enjoyable and best of all no babies. They were a bit snug but she liked the twists.,4.0
473,B0040Y651A,"These are my very favorite condoms on the market. My boyfriend isn't too big, so I can feel him but nothing more. These have ribs that are just right and make it a million times more pleasurable. I don't like a smooth in and out, I like ribs that make it so there's just enough texture to make it more pleasurable but not painful. These are my favorite and I use them all the time except for when my boyfriend is close before we even start. When that happens the Trojan Extended work really, really well. If you want more pleasure and alittle more texture, these are definitely for you.",5.0
474,B0040Y651A,Im not a daddy yet.  Thanks to Trojan.,5.0
475,B0040Y651A,"These condoms are exactly what they advertise. Twisted. They aren't ribbed per say, but they are ribbed in a twisted way. I love the sensations I feel. It really is something to try!",5.0
476,B0040Y651A,"I hear Trojan owns the patent for the Inspiral condoms, unfortunately these are not the replacement.  I'm sorry to those who really loved their inspiral condoms like I did, I wish I bought thousands.  The one thing Trojan kept is the thin-ness and size, the spiral part is gone and i'm sure it is to save a whole 1¢ per condom.  Makes me sad.",3.0
477,B0040Y651A,"For a condom this is the best I have worn as far as feeling! My girl was going wild too!Easy to put on and I can not stress how the feeling was like Tony the Tiger ""It's GREAT!""",5.0
478,B005GM1KWY,"One of the best condoms on the market in my opinion - significantly better than Trojan. Feels very light, Extremely natural feeling. The good shape of condom lets it seat in just the right way - not too tight and not too lose.",5.0
479,B005GM1KWY,"Works as described and as intended.  What more does one need to say?  My wife enjoys the ribbed feature and I enjoy the thinness of the material.  We've used quite a few durex products and have not been disappointed.  The price is cheaper than most stores around our house, plus we can get it shipped to our house quickly (we have Prime membership).",5.0
480,B005GM1KWY,"Fit is a little tight, but they feel great and they don't smell like that horrible horrible latex smell from trojans!",5.0
481,B005GM1KWY,I like the durex extra sensitive non-ribbed better.,4.0
482,B005GM1KWY,"Probably one of the more sensitive condoms out there, but they are barely ribbed. The ribs begin 3/4 of the way down the shaft, so she can barely feel them.",3.0
483,B005GM1KWY,"No children, nor STI's.... they did the trick. Yay for a product doing what it should",5.0
484,B005GM1KWY,Dont buy it. There is no relationship between ultra sensitive and this product.,1.0
485,B005GM1KWY,"Works like they're supposed to, and came promptly and as expected.",5.0
486,B005NESLEA,Perfect stuff !!,5.0
487,B005NESLEA,too small,1.0
